name,file,tactics_count,tactics
disk_correct_invariant,systems/LogCorrect.v,61,intros;induction;unfold;simpl;unfold;exists;intuition;unfold;simpl;reflexivity;unfold;simpl;reflexivity;reflexivity;reflexivity;reflexivity;unfold;simpl;reflexivity;intros;invcs;simpl;find_apply_hyp_hyp;intuition;eauto;find_apply_hyp_hyp;find_apply_lem_hyp;intuition;eauto;subst;simpl;find_rewrite;eauto;subst;simpl;find_rewrite;eauto;find_apply_hyp_hyp;find_apply_lem_hyp;intuition;eauto;subst;simpl;find_rewrite;eauto;subst;simpl;find_rewrite;eauto;find_apply_hyp_hyp;find_apply_lem_hyp;intuition;eauto;subst;simpl;find_rewrite;eauto;subst;simpl;find_rewrite;eauto
collate_pt_map_update2_eq,core/PartialMapSimulations.v,4,intros;rewrite;rewrite;reflexivity
step_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,40,move;have;apply;move;case;move;exists;split;apply;rewrite;move;have;have;case;exists;split;apply;apply;rewrite;case;exists;split;apply;rewrite;move;exists;move;have;have;case;exists;split;apply;apply;rewrite;case;exists;split;apply;rewrite
correspond_preserved_primary_apply_entry,systems/PrimaryBackup.v,14,intros;destruct;subst;simpl;rewrite;rewrite;rewrite;rewrite;simpl;rewrite;rewrite;rewrite;simpl;auto
reghost_deghost_partial_inverses,core/GhostSimulations.v,14,intros;destruct;simpl;f_equal;apply;intros;destruct;reflexivity;reflexivity;apply;intros;destruct;reflexivity;reflexivity
LockServ_nwnw_input_handlers_old_new,systems/LiveLockServ.v,41,intros;unfold;unfold;unfold;unfold;split;split;split;intros;exfalso;eauto;handler_unfold;repeat;break_match;repeat;tuple_inversion;subst;simpl;subst;simpl;eauto;apply;eauto;apply;eauto;apply;eauto;apply;eauto;exfalso;apply;eauto;exfalso;apply;eauto;exfalso;apply;eauto;exfalso;apply;eauto
step_async_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,15,move;have;apply;exists;apply;move;have;case;exists;apply;exact;exact;exists;subst;exact
filterMap_pt_map_trace_ev_outputs_eq,core/PartialMapSimulations.v,0,
locked_in_flight_all_clients_false,systems/LockServ.v,13,intros;unfold;unfold;specialize;destruct;unfold;destruct;destruct;specialize;rewrite;simpl;exfalso;congruence
locks_correct_invariant,systems/LockServ.v,14,intros;unfold;intros;apply;unfold;destruct;specialize;simpl;destruct;exists;simpl;congruence;congruence;apply
tot_map_odnet_hd_step_ordered_dynamic_failure_star_always,core/TotalMapExecutionSimulations.v,6,move;have;have;have;have;exact
last_holder_some_unlock_inv,systems/LiveLockServ.v,45,intros;induction;simpl;destruct;simpl;congruence;destruct;congruence;destruct;destruct;simpl;destruct;simpl;destruct;simpl;congruence;eauto;destruct;simpl;congruence;destruct;congruence;destruct;congruence;simpl;destruct;simpl;destruct;simpl;congruence;eauto;destruct;simpl;congruence;destruct;congruence;destruct;congruence;destruct;simpl;congruence;destruct;congruence;destruct;congruence
in_map_pair_adjacent_to,core/TotalMapSimulations.v,14,intros;induction;simpl;contradiction;simpl;destruct;inversion;subst;simpl;auto;simpl;right;apply;assumption
NOABT_app,systems/PrimaryBackup.v,6,intros;unfold;intros;apply;destruct;eauto
revert_trace_app,systems/PrimaryBackup.v,13,induction;intros;simpl;auto;destruct;simpl;auto;rewrite;rewrite;reflexivity;rewrite;rewrite;reflexivity
locks_correct_unlock_sent_locked,systems/LiveLockServ.v,5,intros;unfold;intro;exfalso;congruence
map_eq_name_eq_eq,core/TotalMapSimulations.v,0,
last_holder'_input_inv,systems/LiveLockServ.v,50,intros;induction;simpl;destruct;contradiction;simpl;congruence;destruct;destruct;destruct;simpl;apply;assumption;destruct;contradiction;simpl;apply;assumption;destruct;simpl;apply;assumption;destruct;simpl;apply;assumption;congruence;destruct;simpl;apply;assumption;destruct;simpl;apply;assumption;congruence;destruct;simpl;apply;assumption;destruct;simpl;apply;assumption;congruence;destruct;simpl;apply;assumption;congruence
snoc_at_head_of_queue_preserved,systems/LiveLockServ.v,8,intros;unfold;destruct;exists;rewrite;simpl;rewrite;reflexivity
post_input_analyze_sent_packet,core/StatePacketPacketDecomposition.v,12,intros;apply;destruct;left;apply;destruct;simpl;inversion;subst;tauto;right;exact
NOABT_singleton_inr_read_response,systems/PrimaryBackup.v,0,
InputHandler_lbcases,systems/LiveLockServ.v,52,intros;unfold;destruct;left;exists;split;reflexivity;destruct;simpl;repeat;break_let;repeat;simpl;break_match;subst;simpl;congruence;eauto;left;repeat;split;eauto;right;repeat;split;eauto;destruct;simpl;break_match;subst;simpl;congruence;eauto;destruct;simpl;break_match;subst;simpl;congruence;eauto;right;destruct;simpl;repeat;break_let;repeat;simpl;break_match;subst;simpl;congruence;eauto
processPackets_ge_start,systems/SeqNumCorrect.v,21,intros;generalize_dependent;generalize_dependent;induction;intros;simpl;inversion;subst;simpl;contradiction;break_match_hyp;find_inversion;simpl;destruct;subst;simpl;omega;apply;eauto;simpl;omega
locked_in_flight_all_clients_false,systems/LiveLockServ.v,13,intros;specialize;destruct;unfold;destruct;destruct;specialize;unfold;specialize;exfalso;rewrite;simpl;congruence
processInputs_cons_defn,systems/PrimaryBackup.v,5,intros;simpl;destruct;destruct;reflexivity
locks_correct_true_at_head_of_queue,systems/LockServ.v,6,intros;unfold;specialize;destruct;apply;assumption
filterMap_pt_map_name_msg_empty_eq,core/PartialMapSimulations.v,11,intros;induction;simpl;auto;destruct;simpl;auto;exfalso;discriminate;apply;assumption
all_Names_Nodes,systems/Counter.v,4,intros;destruct;simpl;auto
outputs_1_on_nil,systems/PrimaryBackup.v,1,reflexivity
ServerNetHandler_cases,systems/LockServ.v,69,intros;unfold;destruct;simpl;repeat;break_let;repeat;simpl;break_match;congruence;inversion;subst;simpl;tauto;destruct;simpl;repeat;break_let;repeat;simpl;break_match;congruence;inversion;subst;simpl;tauto;tauto;destruct;simpl;repeat;break_let;repeat;simpl;break_match;congruence;inversion;subst;simpl;tauto;tauto;tauto;destruct;simpl;repeat;break_let;repeat;simpl;break_match;congruence;inversion;subst;simpl;tauto;tauto;destruct;simpl;repeat;break_let;repeat;simpl;break_match;congruence;inversion;subst;simpl;tauto;tauto;tauto;tauto
processInputs_app,systems/PrimaryBackup.v,0,
trace_mutex'_unlock_extend,systems/LiveLockServ.v,105,intros;induction;simpl;simpl;destruct;simpl;auto;destruct;destruct;simpl;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;destruct;simpl;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;simpl;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;simpl;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto
ack_in_flight_to_primary_app,systems/Counter.v,5,intros;unfold;rewrite;rewrite;reflexivity
outputs_m_app,systems/PrimaryBackup.v,0,
inputs_m_inl_read_singleton,systems/PrimaryBackup.v,4,intros;unfold;simpl;reflexivity
trace_relations_work,core/TraceRelations.v,10,intros;induction;exfalso;apply;eauto;destruct;apply;eauto;apply;eauto
locks_correct_locked_input_handlers_new,systems/LiveLockServ.v,74,intros;unfold;intros;destruct;simpl;destruct;simpl;destruct;simpl;repeat;break_match;repeat;tuple_inversion;subst;simpl;congruence;exfalso;simpl;destruct;congruence;inversion;subst;simpl;congruence;inversion;subst;simpl;congruence;exfalso;simpl;destruct;congruence;inversion;subst;simpl;congruence;inversion;subst;simpl;congruence;simpl;destruct;simpl;repeat;break_match;repeat;tuple_inversion;subst;simpl;congruence;exfalso;simpl;destruct;congruence;inversion;subst;simpl;congruence;inversion;subst;simpl;congruence;exfalso;simpl;destruct;congruence;inversion;subst;simpl;congruence;inversion;subst;simpl;congruence
pt_map_msg_update2,core/PartialMapSimulations.v,17,intros;apply;intros;apply;intros;unfold;destruct;destruct;simpl;rewrite;congruence;rewrite;congruence;rewrite;congruence;rewrite;congruence
inputs_1_m_revert,systems/PrimaryBackup.v,0,
tot_map_onet_hd_step_ordered_failure_star_always,core/TotalMapExecutionSimulations.v,6,move;have;have;have;apply;exact
reboot_invariant,systems/LogCorrect.v,0,
MsgLock_eventually_MsgLocked,systems/LiveLockServ.v,9,intros;apply;intros;simpl;unfold;simpl;intuition;apply;eauto
InputHandler_cases,systems/LockServ.v,25,intros;unfold;destruct;left;exists;split;reflexivity;unfold;destruct;simpl;repeat;break_let;repeat;tuple_inversion;subst;eauto;right;unfold;simpl;repeat;break_let;repeat;tuple_inversion;subst;eauto
step_async_deserialized_simulation,systems/SerializedMsgParamsCorrect.v,9,intros;have;destruct;left;rewrite;exact;right;rewrite;exact
ZOOOPST_cons_elim,systems/PrimaryBackup.v,4,intros;split;apply;apply
nwnw_unlock_lock,systems/LockServ.v,16,intros;destruct;simpl;destruct;destruct;destruct;simpl;tauto;exfalso;eauto;exfalso;eauto;exfalso;eauto;exfalso;eauto
pt_msg_in_map,core/PartialMapSimulations.v,31,intros;unfold;induction;simpl;contradiction;simpl;destruct;simpl;destruct;simpl;destruct;inversion;subst;apply;simpl;auto;apply;intros;apply;simpl;right;exact;exact;simpl;apply;intros;apply;simpl;right;exact;exact
InputUnlock_held,systems/LiveLockServ.v,80,intros;inversion;simpl;destruct;simpl;contradiction;simpl;destruct;simpl;destruct;simpl;destruct;simpl;destruct;simpl;contradiction;simpl;contradiction;simpl;contradiction;simpl;destruct;simpl;contradiction;simpl;contradiction;simpl;contradiction;simpl;destruct;simpl;contradiction;simpl;destruct;simpl;destruct;simpl;destruct;simpl;destruct;simpl;contradiction;simpl;contradiction;simpl;contradiction;simpl;destruct;simpl;contradiction;simpl;contradiction;simpl;contradiction;simpl;destruct;simpl;contradiction;simpl;destruct;simpl;destruct;simpl;destruct;simpl;destruct;simpl;contradiction;simpl;contradiction;simpl;contradiction;simpl;destruct;simpl;contradiction;simpl;contradiction;simpl;contradiction
tot_map_net_label_event_inf_often_occurred,core/TotalMapExecutionSimulations.v,9,intros;apply;assumption;intros;simpl;unfold;simpl;subst;reflexivity
network_invariant_inductive,systems/PrimaryBackup.v,0,
in_exclude_not_in_failed_map,core/TotalMapSimulations.v,9,intros;split;intro;apply;contradiction;assumption;apply;assumption;assumption
last_holder'_server_extend,systems/LockServ.v,94,induction;intros;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto
tot_map_update_eq,core/TotalMapSimulations.v,10,intros;apply;intro;unfold;destruct;subst;rewrite;reflexivity;rewrite;reflexivity
step_async_star_lb_step_reachable,core/LabeledNet.v,5,intros;apply;eauto;apply;apply
cross_relation,systems/LockServ.v,12,intros;induction;subst;eauto;simpl;assumption;apply;eauto;apply;reflexivity;apply;reflexivity
weak_fairness_invar,core/LabeledNet.v,7,move;have;apply;move;have;simpl;apply
InputHandler_Client_Unlock,systems/LiveLockServ.v,11,intros;simpl;destruct;exists;exists;exists;reflexivity;exists;exists;exists;reflexivity
last_holder'_neq_unlock_extend,systems/LockServ.v,115,intros;induction;simpl;simpl;assumption;simpl;simpl;destruct;destruct;destruct;simpl;simpl;destruct;destruct;simpl;congruence;simpl;apply;assumption;apply;assumption;simpl;simpl;destruct;destruct;simpl;apply;assumption;simpl;apply;assumption;apply;assumption;simpl;simpl;destruct;simpl;simpl;destruct;destruct;simpl;apply;assumption;simpl;apply;assumption;apply;assumption;simpl;simpl;destruct;destruct;simpl;apply;assumption;simpl;apply;assumption;apply;assumption;simpl;simpl;destruct;destruct;simpl;simpl;destruct;destruct;simpl;apply;assumption;simpl;apply;assumption;apply;assumption;simpl;simpl;destruct;destruct;simpl;apply;assumption;simpl;apply;assumption;apply;assumption;simpl;simpl;destruct;simpl;simpl;destruct;destruct;simpl;apply;assumption;simpl;apply;assumption;apply;assumption;simpl;simpl;destruct;destruct;simpl;apply;assumption;simpl;apply;assumption;apply;assumption
pt_map_odnet_hd_step_ordered_dynamic_failure_star,core/PartialMapExecutionSimulations.v,4,move;have;rewrite;rewrite
tot_map_name_injective,core/TotalMapSimulations.v,4,intros;apply;rewrite;assumption
inputs_m_inr_singleton,systems/PrimaryBackup.v,7,intros;unfold;simpl;repeat;break_match;auto;discriminate
step_ordered_dynamic_failure_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,172,move;have;move;move;have;move;rewrite;move;have;subst;apply;have;move;have;destruct;have;have;have;move;clear;move;have;invcs;have;destruct;destruct;exists;apply;apply;destruct;exists;apply;have;destruct;destruct;exists;apply;apply;destruct;exists;apply;have;destruct;destruct;exists;apply;apply;destruct;exists;apply;have;destruct;destruct;exists;apply;apply;destruct;exists;apply;have;move;have;destruct;have;have;have;move;clear;move;have;invcs;have;destruct;destruct;exists;apply;apply;destruct;exists;apply;have;destruct;destruct;exists;apply;apply;destruct;exists;apply;have;destruct;destruct;exists;apply;apply;destruct;exists;apply;have;destruct;destruct;exists;apply;apply;destruct;exists;apply;have;exists;apply;move;move;have;move;rewrite;move;have;clear;move;apply;move;exists;apply;move;have;destruct;have;have;have;move;clear;move;have;invcs;have;destruct;destruct;exists;apply;apply;destruct;exists;apply;have;destruct;destruct;exists;apply;apply;destruct;exists;apply;have;destruct;destruct;exists;apply;apply;destruct;exists;apply;have;destruct;destruct;exists;apply;apply;destruct;exists;apply;exact;exact
revert_state_defn,systems/PrimaryBackup.v,3,intros;unfold;reflexivity
revertNetwork_deliver_step,systems/SeqNumCorrect.v,38,intros;subst;simpl;exists;exists;split;simpl;rewrite;rewrite;f_equal;apply;intros;destruct;simpl;reflexivity;simpl;reflexivity;simpl;f_equal;rewrite;rewrite;f_equal;apply;intros;destruct;simpl;reflexivity;simpl;reflexivity;extensionality;destruct;subst;rewrite;reflexivity;rewrite;auto;simpl;reflexivity
decomposition_reachable_nw_invariant,systems/LiveLockServ.v,6,intros;apply;unfold;intuition;apply;apply
collate_ls_tot_map_update2_eq,core/TotalMapSimulations.v,4,intros;rewrite;rewrite;reflexivity
in_msg_filterMap_pt_map_msg,core/PartialMapSimulations.v,17,intros;induction;inversion;simpl;destruct;subst;rewrite;simpl;auto;simpl;destruct;simpl;right;apply;assumption;apply;assumption
inputs_m_backup_singleton,systems/PrimaryBackup.v,3,intros;simpl;reflexivity
PB_net_out_case,systems/PrimaryBackup.v,24,intros;apply;destruct;destruct;right;left;intuition;destruct;destruct;destruct;right;left;intuition;destruct;right;right;intuition;exists;intuition;exists;intuition;destruct;left;intuition
Locked_in_network_eventually_MsgLocked,systems/LiveLockServ.v,9,intros;apply;intro;inversion;apply;apply;apply;apply;apply
dup_drop_Permutation,core/DupDropReordering.v,15,intros;induction;constructor;apply;eauto;apply;apply;simpl;auto;auto;apply;eauto;apply;apply;constructor
inputs_1_nil_outputs_1_nil,systems/PrimaryBackup.v,7,intros;induction;reflexivity;simpl;simpl;apply;apply
processPackets_seq_eq,systems/SeqNumCorrect.v,34,intros;generalize_dependent;generalize_dependent;induction;intros;simpl;inversion;subst;simpl;contradiction;simpl;break_match_hyp;find_inversion;simpl;destruct;destruct;subst;simpl;congruence;exfalso;apply;eauto;simpl;omega;exfalso;apply;eauto;simpl;omega;apply;eauto;congruence;simpl;omega
step_ordered_pt_ext_mapped_simulation_1,core/PartialExtendedMapSimulations.v,17,intros;inversion;subst;simpl;left;eexists;apply;rewrite;apply;rewrite;rewrite;left;eexists;apply;apply;rewrite;rewrite
pt_map_update_eq,core/PartialMapSimulations.v,10,intros;apply;intro;unfold;destruct;subst;rewrite;reflexivity;rewrite;reflexivity
step_failure_deserialized_simulation_star,systems/SerializedMsgParamsCorrect.v,45,move;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;specialize;apply
clients_move_way_up_in_queue,systems/LiveLockServ.v,53,intros;assert;assumption;clear;revert;induction;intros;destruct;apply;split;simpl;apply;assumption;intros;apply;simpl;omega;apply;split;simpl;apply;assumption;intros;exfalso;omega;apply;apply;intros;apply;auto;apply;eauto;assumption;apply;auto;apply;eauto;apply;apply;apply;eauto;apply;eauto;assumption;apply;split;assumption;assumption;apply;eauto;apply;eauto;eauto
tot_init_handlers_fun_eq,core/TotalMapSimulations.v,5,apply;intro;rewrite;rewrite;reflexivity
MsgLock_Locked,systems/LiveLockServ.v,20,intros;apply;intros;simpl;intuition;apply;apply;apply;apply;simpl;apply;eauto;destruct;left;assumption;right;destruct;apply;apply;apply
step_ordered_failure_serialize_simulation,systems/SerializedMsgParamsCorrect.v,4,intros;apply;simpl;assumption
packet_eta,core/Net.v,3,intros;destruct;reflexivity
processPackets_num_monotonic,systems/SeqNumCorrect.v,12,induction;intros;simpl;inversion;subst;omega;destruct;inversion;subst;apply;apply;apply
locks_correct_locked_net_handlers_new,systems/LockServ.v,433,intros;unfold;intros;unfold;destruct;destruct;simpl;repeat;break_match;repeat;tuple_inversion;subst;simpl;congruence;apply;destruct;destruct;destruct;subst;simpl;congruence;destruct;destruct;subst;simpl;congruence;apply;destruct;destruct;destruct;subst;simpl;congruence;destruct;destruct;subst;simpl;congruence;apply;destruct;destruct;destruct;subst;simpl;congruence;destruct;destruct;subst;simpl;congruence;simpl;repeat;break_match;repeat;tuple_inversion;subst;simpl;congruence;apply;destruct;destruct;destruct;subst;simpl;congruence;destruct;destruct;subst;simpl;congruence;apply;destruct;destruct;destruct;subst;simpl;congruence;destruct;destruct;subst;simpl;congruence;apply;destruct;destruct;destruct;subst;simpl;congruence;destruct;destruct;subst;simpl;congruence;simpl;repeat;break_match;repeat;tuple_inversion;subst;simpl;congruence;apply;destruct;destruct;destruct;subst;simpl;congruence;destruct;destruct;subst;simpl;congruence;apply;destruct;destruct;destruct;subst;simpl;congruence;destruct;destruct;subst;simpl;congruence;apply;destruct;destruct;destruct;subst;simpl;congruence;destruct;destruct;subst;simpl;congruence;destruct;simpl;repeat;break_match;repeat;tuple_inversion;subst;simpl;congruence;apply;destruct;destruct;destruct;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;apply;destruct;destruct;destruct;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;apply;destruct;destruct;destruct;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;simpl;repeat;break_match;repeat;tuple_inversion;subst;simpl;congruence;apply;destruct;destruct;destruct;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;apply;destruct;destruct;destruct;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;apply;destruct;destruct;destruct;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;simpl;repeat;break_match;repeat;tuple_inversion;subst;simpl;congruence;apply;destruct;destruct;destruct;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;apply;destruct;destruct;destruct;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;apply;destruct;destruct;destruct;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;destruct;destruct;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence;destruct;subst;simpl;congruence
trace_mutex'_unlock_extend,systems/LockServ.v,51,intros;induction;simpl;simpl;destruct;simpl;auto;destruct;simpl;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;simpl;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto
in_pt_map_map_pair,core/PartialMapSimulations.v,33,intros;induction;inversion;simpl;simpl;destruct;subst;simpl;specialize;simpl;rewrite;simpl;rewrite;left;specialize;simpl;destruct;simpl;right;apply;assumption;intros;specialize;simpl;assumption;assumption;apply;assumption;intros;specialize;simpl;assumption;assumption
step_async_pt_mapped_simulation_1,core/PartialMapSimulations.v,27,move;inversion;subst;simpl;case;left;apply;rewrite;rewrite;rewrite;right;have;destruct;split;rewrite;rewrite;case;left;apply;rewrite;rewrite;right;have;destruct;split;rewrite;rewrite
last_holder'_no_out_inv,systems/LiveLockServ.v,62,intros;induction;simpl;destruct;simpl;congruence;destruct;simpl;destruct;simpl;eauto;destruct;simpl;eauto;destruct;simpl;eauto;congruence;eauto;eauto;destruct;simpl;eauto;destruct;simpl;eauto;congruence;eauto;eauto;destruct;simpl;destruct;simpl;eauto;destruct;simpl;eauto;destruct;simpl;eauto;congruence;eauto;eauto;destruct;simpl;eauto;destruct;simpl;eauto;congruence;eauto;eauto;simpl;destruct;simpl;eauto;destruct;simpl;eauto;congruence;eauto;eauto
RTn1_step,core/Net.v,10,intros;induction;simpl;apply;apply;assumption;apply;apply;assumption;assumption
at_head_of_nil,systems/LockServ.v,4,intros;destruct;rewrite;inversion
lb_step_failure_tot_mapped_simulation_1,core/TotalMapExecutionSimulations.v,21,move;invcs;apply;rewrite;find_rewrite;apply;rewrite;rewrite;f_equal;rewrite;rewrite;rewrite;apply;apply;rewrite;rewrite;f_equal;rewrite;rewrite;rewrite;apply
last_holder'_input_extend,systems/LockServ.v,0,
Locked_delivered_MsgLocked,systems/LiveLockServ.v,28,intros;unfold;intros;inversion;subst;simpl;exfalso;apply;rewrite;simpl;apply;right;apply;right;simpl;auto;exfalso;apply;rewrite;simpl;apply;right;simpl;auto;exfalso;apply;simpl;auto
