name,file,tactics_count,tactics
ack_in_flight_to_primary_app,systems/Counter.v,5,intros;unfold;rewrite;rewrite;reflexivity
outputs_m_app,systems/PrimaryBackup.v,9,induction;intros;simpl;auto;rewrite;rewrite;reflexivity;rewrite;reflexivity
inputs_m_inl_read_singleton,systems/PrimaryBackup.v,2,destruct;auto
trace_relations_work,core/TraceRelations.v,18,intros;induction;subst;exfalso;apply;assumption;destruct;apply;auto;assumption;apply;assumption;apply;auto;assumption;assumption;assumption;assumption
locks_correct_locked_input_handlers_new,systems/LiveLockServ.v,21,intros;set_up_input_handlers;auto;unfold;intros;congruence;unfold;intros;congruence;unfold;intros;congruence;unfold;intros;congruence;unfold;intros;congruence;unfold;intros;congruence
pt_map_msg_update2,core/PartialMapSimulations.v,20,intros;apply;intros;apply;intros;unfold;simpl;case;case;case;case;intros;rewrite;congruence;rewrite;congruence;rewrite;congruence;rewrite;congruence
inputs_1_m_revert,systems/PrimaryBackup.v,0,
tot_map_onet_hd_step_ordered_failure_star_always,core/TotalMapExecutionSimulations.v,8,case;apply;rewrite;rewrite;apply;have;destruct;exact
reboot_invariant,systems/LogCorrect.v,0,
MsgLock_eventually_MsgLocked,systems/LiveLockServ.v,11,intros;apply;apply;eauto;apply;eauto;apply;eauto;apply;eauto;eauto
InputHandler_cases,systems/LockServ.v,63,intros;unfold;destruct;unfold;destruct;simpl;repeat;handler_unfold;simpl;inversion;subst;eauto;left;exists;split;eauto;repeat;handler_unfold;simpl;inversion;subst;eauto;left;exists;split;eauto;repeat;handler_unfold;simpl;destruct;inversion;subst;eauto;unfold;destruct;simpl;repeat;handler_unfold;simpl;inversion;subst;eauto;right;repeat;handler_unfold;simpl;inversion;subst;eauto;right;repeat;handler_unfold;simpl;inversion;subst;eauto;right;repeat;handler_unfold;simpl;inversion;subst;eauto
step_async_deserialized_simulation,systems/SerializedMsgParamsCorrect.v,5,move;have;apply;rewrite;tauto
ZOOOPST_cons_elim,systems/PrimaryBackup.v,4,intros;split;apply;apply
nwnw_unlock_lock,systems/LockServ.v,5,unfold;intros;destruct;intuition;discriminate
pt_msg_in_map,core/PartialMapSimulations.v,0,
InputUnlock_held,systems/LiveLockServ.v,40,intros;destruct;simpl;invcs;invcs;unfold;break_match;find_apply_lem_hyp;intuition;congruence;exfalso;unfold;congruence;find_apply_lem_hyp;intuition;congruence;exfalso;unfold;congruence;exfalso;unfold;congruence;unfold;find_apply_lem_hyp;intuition;break_exists;break_and;subst;unfold;simpl;subst;find_rewrite;simpl;eauto;exfalso;unfold;congruence;exfalso;unfold;congruence
tot_map_net_label_event_inf_often_occurred,core/TotalMapExecutionSimulations.v,5,move;apply;move;rewrite;rewrite
network_invariant_inductive,systems/PrimaryBackup.v,41,intros;unfold;invc;simpl;break_match;find_apply_lem_hyp;find_apply_lem_hyp;intuition;subst;workhorse;right;right;repeat;eexists;eauto;right;left;repeat;eexists;eauto;left;repeat;eexists;eauto;right;left;repeat;eexists;eauto;left;repeat;eexists;eauto;left;repeat;eexists;eauto;left;repeat;eexists;eauto
in_exclude_not_in_failed_map,core/TotalMapSimulations.v,5,move;have;move;split;apply
last_holder'_server_extend,systems/LockServ.v,43,induction;intros;simpl;repeat;break_match;subst;eauto;destruct;simpl;repeat;break_match;subst;eauto;destruct;simpl;repeat;break_match;subst;eauto;destruct;simpl;repeat;break_match;subst;eauto;destruct;simpl;repeat;break_match;subst;eauto;destruct;simpl;repeat;break_match;subst;eauto;destruct;simpl;repeat;break_match;subst;eauto
tot_map_update_eq,core/TotalMapSimulations.v,10,intros;apply;intro;unfold;destruct;rewrite;rewrite;reflexivity;rewrite;reflexivity
step_async_star_lb_step_reachable,core/LabeledNet.v,57,unfold;intros;induction;inversion;subst;simpl;apply;apply;apply;apply;eauto;simpl;reflexivity;apply;apply;apply;apply;eauto;simpl;reflexivity;apply;apply;apply;apply;simpl;reflexivity;inversion;subst;simpl;apply;apply;apply;eauto;apply;apply;eauto;simpl;rewrite;reflexivity;apply;apply;apply;eauto;apply;apply;eauto;simpl;rewrite;reflexivity;apply;apply;apply;apply;apply;simpl;rewrite;reflexivity
cross_relation,systems/LockServ.v,8,intros;induction;auto;apply;auto;assumption;apply;assumption
weak_fairness_invar,core/LabeledNet.v,16,unfold;unfold;intros;assert;constructor;constructor;destruct;assumption;simpl;assumption;clear;generalize;clear;intro;case;trivial
InputHandler_Client_Unlock,systems/LiveLockServ.v,11,intros;unfold;destruct;exists;simpl;rewrite;reflexivity;exists;simpl;rewrite;reflexivity
last_holder'_neq_unlock_extend,systems/LockServ.v,53,induction;intros;simpl;repeat;break_match;subst;intuition;congruence;eauto;destruct;simpl;congruence;destruct;subst;congruence;exfalso;apply;congruence;assumption;assumption;destruct;simpl;congruence;destruct;subst;congruence;exfalso;apply;congruence;assumption;assumption;destruct;simpl;congruence;destruct;subst;congruence;exfalso;apply;congruence;assumption;assumption;destruct;simpl;congruence;destruct;subst;congruence;exfalso;apply;congruence;assumption;assumption
pt_map_odnet_hd_step_ordered_dynamic_failure_star,core/PartialMapExecutionSimulations.v,6,move;rewrite;move;destruct;simpl;exact
tot_map_name_injective,core/TotalMapSimulations.v,8,intros;have;have;have;have;rewrite;rewrite;congruence
inputs_m_inr_singleton,systems/PrimaryBackup.v,4,intros;unfold;simpl;reflexivity
step_ordered_dynamic_failure_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,33,move;have;have;rewrite;rewrite;move;induction;rewrite;rewrite;exists;rewrite;exact;concludes;rewrite;case;case;rewrite;move;apply;case;move;move;exists;have;apply;have;rewrite;apply;exact;move;rewrite;move;exists
revert_state_defn,systems/PrimaryBackup.v,2,intros;reflexivity
revertNetwork_deliver_step,systems/SeqNumCorrect.v,0,
decomposition_reachable_nw_invariant,systems/LiveLockServ.v,2,intros;apply
collate_ls_tot_map_update2_eq,core/TotalMapSimulations.v,3,move;rewrite;rewrite
in_msg_filterMap_pt_map_msg,core/PartialMapSimulations.v,15,intros;induction;inversion;simpl;destruct;subst;rewrite;left;reflexivity;destruct;right;apply;assumption;apply;assumption
inputs_m_backup_singleton,systems/PrimaryBackup.v,5,intros;unfold;simpl;destruct;auto
PB_net_out_case,systems/PrimaryBackup.v,0,
Locked_in_network_eventually_MsgLocked,systems/LiveLockServ.v,6,intros;apply;eauto;unfold;simpl;congruence
dup_drop_Permutation,core/DupDropReordering.v,15,intros;induction;constructor;apply;apply;simpl;auto;apply;auto;apply;apply;apply;auto;apply;eauto
inputs_1_nil_outputs_1_nil,systems/PrimaryBackup.v,7,intros;unfold;unfold;induction;reflexivity;simpl;inversion
processPackets_seq_eq,systems/SeqNumCorrect.v,0,
step_ordered_pt_ext_mapped_simulation_1,core/PartialExtendedMapSimulations.v,85,move;case;move;destruct;left;rewrite;have;case;case;inversion;destruct;destruct;exists;apply;rewrite;case;rewrite;rewrite;injection;rewrite;rewrite;rewrite;case;case;case;inversion;subst;move;simpl;have;rewrite;rewrite;find_inversion;rewrite;rewrite;rewrite;rewrite;right;rewrite;rewrite;case;case;rewrite;case;rewrite;have;rewrite;set;set;have;rewrite;apply;rewrite;case;rewrite;rewrite;move;destruct;left;destruct;destruct;exists;apply;rewrite;have;rewrite;rewrite;find_inversion;rewrite;rewrite;rewrite;right;rewrite;have;rewrite;rewrite;set;set;have;rewrite;apply;rewrite;case;rewrite;rewrite
pt_map_update_eq,core/PartialMapSimulations.v,0,
step_failure_deserialized_simulation_star,systems/SerializedMsgParamsCorrect.v,23,move;apply;break_exists;break_and;exists;rewrite;split;find_reverse_rewrite;have;rewrite;clear;elim;case;case;rewrite;rewrite;set;have;rewrite;elim;move;rewrite;rewrite
clients_move_way_up_in_queue,systems/LiveLockServ.v,32,intros;revert;induction;intros;destruct;apply;auto;apply;intros;split;apply;simpl;assumption;intros;apply;omega;assumption;apply;auto;apply;intros;split;apply;simpl;assumption;intros;apply;omega;assumption;assumption;exfalso;omega
tot_init_handlers_fun_eq,core/TotalMapSimulations.v,6,apply;have;have;have;simpl;rewrite
MsgLock_Locked,systems/LiveLockServ.v,16,intros;find_apply_lem_hyp;auto;break_or_hyp;destruct;simpl;eauto;break_exists;find_apply_lem_hyp;eauto;destruct;simpl;eauto;eauto;eauto;eauto
step_ordered_failure_serialize_simulation,systems/SerializedMsgParamsCorrect.v,22,move;apply;rewrite;rewrite;rewrite;rewrite;move;rewrite;set;have;rewrite;apply;case;rewrite;set;suff;rewrite;elim;case;case;rewrite;rewrite
packet_eta,core/Net.v,3,destruct;simpl;reflexivity
processPackets_num_monotonic,systems/SeqNumCorrect.v,10,induction;intros;simpl;find_inversion;omega;break_match;find_inversion;omega;find_inversion;omega
locks_correct_locked_net_handlers_new,systems/LockServ.v,2,set_up_net_handlers;eauto
trace_mutex'_unlock_extend,systems/LockServ.v,51,induction;intros;simpl;repeat;break_match;subst;intuition;simpl;repeat;break_match;subst;intuition;simpl;repeat;break_match;subst;intuition;destruct;subst;intuition;destruct;subst;intuition;exfalso;congruence;intuition;destruct;subst;intuition;simpl;repeat;break_match;subst;intuition;simpl;repeat;break_match;subst;intuition;destruct;subst;intuition;destruct;subst;intuition;exfalso;congruence;intuition;destruct;subst;intuition
in_pt_map_map_pair,core/PartialMapSimulations.v,25,move;have;have;have;have;have;induction;inversion;simpl;rewrite;case;case;inversion;rewrite;left;rewrite;left;right;apply;case;rewrite;left;apply;exact;exact
step_async_pt_mapped_simulation_1,core/PartialMapSimulations.v,49,intros;inversion;subst;simpl;case;left;apply;rewrite;have;rewrite;rewrite;rewrite;rewrite;rewrite;apply;rewrite;right;have;destruct;split;rewrite;f_equal;rewrite;apply;rewrite;rewrite;case;left;apply;rewrite;have;rewrite;rewrite;rewrite;have;rewrite;rewrite;have;rewrite;right;have;destruct;split;rewrite;f_equal;rewrite;apply;rewrite;rewrite
last_holder'_no_out_inv,systems/LiveLockServ.v,97,induction;intros;simpl;repeat;break_match;subst;simpl;congruence;eauto;destruct;simpl;repeat;break_match;subst;simpl;congruence;eauto;destruct;simpl;repeat;break_match;subst;simpl;congruence;eauto;destruct;subst;simpl;congruence;eauto;destruct;subst;simpl;congruence;eauto;destruct;simpl;repeat;break_match;subst;simpl;congruence;eauto;destruct;subst;simpl;congruence;eauto;destruct;subst;simpl;congruence;eauto;destruct;simpl;repeat;break_match;subst;simpl;congruence;eauto;destruct;simpl;repeat;break_match;subst;simpl;congruence;eauto;destruct;subst;simpl;congruence;eauto;destruct;subst;simpl;congruence;eauto;destruct;simpl;repeat;break_match;subst;simpl;congruence;eauto;destruct;subst;simpl;congruence;eauto;destruct;subst;simpl;congruence;eauto
RTn1_step,core/Net.v,5,intros;apply;apply;assumption;assumption
at_head_of_nil,systems/LockServ.v,5,intros;unfold;destruct;rewrite;discriminate
lb_step_failure_tot_mapped_simulation_1,core/TotalMapExecutionSimulations.v,29,move;have;inversion;subst;simpl;apply;apply;eauto;eauto;eauto;eauto;apply;apply;eauto;eauto;eauto;eauto;apply;apply;eauto;eauto;eauto;eauto;apply;apply;eauto;eauto;eauto;eauto
last_holder'_input_extend,systems/LockServ.v,539,induction;intros;simpl;repeat;break_match;subst;eauto;congruence;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto;eauto
Locked_delivered_MsgLocked,systems/LiveLockServ.v,21,unfold;intros;invcs;repeat;find_rewrite;find_eapply_lem_hyp;eauto;subst;monad_unfold;simpl;handler_unfold;repeat;break_match;repeat;find_inversion;auto;unfold;find_false;apply;auto;intuition
LockServ_mutual_exclusion_trace,systems/LiveLockServ.v,352,intros;apply;apply;split;split;unfold;simpl;auto;intros;simpl;discriminate;intros;simpl;discriminate;intros;destruct;split;unfold;simpl;induction;simpl;auto;simpl;repeat;break_match;subst;simpl;apply;auto;destruct;simpl;repeat;break_match;subst;simpl;apply;auto;destruct;simpl;apply;auto;destruct;subst;simpl;apply;auto;apply;auto;apply;auto;apply;auto;congruence;destruct;simpl;apply;auto;destruct;simpl;apply;auto;destruct;simpl;apply;auto;apply;auto;apply;apply;auto;apply;auto;apply;auto;destruct;simpl;repeat;break_match;subst;simpl;apply;auto;destruct;simpl;apply;auto;destruct;subst;simpl;apply;auto;apply;auto;apply;auto;apply;auto;congruence;destruct;simpl;apply;auto;destruct;simpl;apply;auto;destruct;simpl;apply;auto;apply;auto;apply;apply;auto;apply;auto;apply;auto;split;intros;simpl;induction;simpl;auto;simpl;repeat;break_match;subst;simpl;apply;auto;destruct;simpl;repeat;break_match;subst;simpl;apply;auto;destruct;simpl;apply;auto;destruct;subst;simpl;apply;auto;apply;discriminate;apply;auto;apply;auto;apply;auto;apply;auto;congruence;destruct;simpl;apply;auto;destruct;simpl;apply;auto;destruct;simpl;apply;auto;apply;discriminate;apply;apply;auto;apply;apply;auto;apply;apply;auto;destruct;simpl;repeat;break_match;subst;simpl;apply;auto;destruct;simpl;apply;auto;destruct;subst;simpl;apply;auto;apply;discriminate;apply;auto;apply;auto;apply;auto;apply;auto;congruence;destruct;simpl;apply;auto;destruct;simpl;apply;auto;destruct;simpl;apply;auto;apply;discriminate;apply;apply;auto;apply;apply;auto;apply;apply;auto;intros;simpl;induction;simpl;auto;simpl;repeat;break_match;subst;simpl;apply;auto;destruct;simpl;repeat;break_match;subst;simpl;apply;auto;destruct;simpl;apply;auto;destruct;subst;simpl;apply;auto;apply;apply;auto;apply;auto;apply;auto;apply;auto;apply;auto;congruence;destruct;simpl;apply;auto;destruct;simpl;apply;auto;destruct;simpl;apply;auto;apply;apply;auto;apply;apply;auto;apply;apply;auto;apply;apply;auto;destruct;simpl;repeat;break_match;subst;simpl;apply;auto;destruct;simpl;apply;auto;destruct;subst;simpl;apply;auto;apply;apply;auto;apply;auto;apply;auto;apply;auto;apply;auto;congruence;destruct;simpl;apply;auto;destruct;simpl;apply;auto;destruct;simpl;apply;auto;apply;apply;auto;apply;apply;auto;apply;apply;auto;apply;apply;auto
Nth_snoc,systems/LiveLockServ.v,7,intros;induction;simpl;constructor;simpl;constructor;apply
locks_correct_unlock_at_head,systems/LockServ.v,9,intros;unfold;specialize;destruct;unfold;destruct;destruct;subst;eauto
step_failure_tot_mapped_simulation_2,core/TotalMapSimulations.v,290,move;have;invcs;destruct;rewrite;destruct;rewrite;have;case;rewrite;inversion;case;case;rewrite;exists;split;have;rewrite;have;rewrite;destruct;find_inversion;rewrite;rewrite;apply;have;move;have;exact;rewrite;exact;exact;have;rewrite;repeat;break_let;inversion;simpl;have;destruct;simpl;find_inversion;rewrite;have;destruct;simpl;find_inversion;rewrite;rewrite;rewrite;find_inversion;find_apply_lem_hyp;exact;symmetry;rewrite;have;destruct;find_inversion;have;destruct;find_inversion;have;destruct;find_inversion;rewrite;have;rewrite;repeat;break_let;inversion;rewrite;simpl;rewrite;rewrite;find_inversion;clean;set;set;set;set;have;rewrite;elim;case;rewrite;find_rewrite;rewrite;have;rewrite;apply;repeat;break_if;find_reverse_rewrite;find_rewrite_lem;find_rewrite;find_rewrite_lem;rewrite;rewrite;have;destruct;find_inversion;have;destruct;find_inversion;have;destruct;find_inversion;rewrite;have;rewrite;repeat;break_let;inversion;rewrite;simpl;rewrite;rewrite;find_inversion;clean;set;set;set;set;have;rewrite;elim;case;rewrite;find_rewrite;rewrite;have;rewrite;apply;repeat;break_if;find_reverse_rewrite;find_rewrite_lem;find_rewrite;find_rewrite_lem;rewrite;rewrite;destruct;simpl;have;have;rewrite;repeat;break_let;rewrite;rewrite;rewrite;find_inversion;find_inversion;exists;split;apply;have;move;have;exact;rewrite;exact;exact;find_rewrite;suff;rewrite;find_apply_lem_hyp;exact;rewrite;set;set;set;set;have;rewrite;elim;case;rewrite;have;rewrite;rewrite;apply;repeat;break_if;find_reverse_rewrite;find_rewrite_lem;find_rewrite;find_rewrite_lem;rewrite;rewrite;set;set;set;set;have;rewrite;elim;case;rewrite;have;rewrite;rewrite;apply;repeat;break_if;find_reverse_rewrite;find_rewrite_lem;find_rewrite;find_rewrite_lem;rewrite;destruct;rewrite;destruct;rewrite;have;case;rewrite;inversion;exists;split;apply;rewrite;rewrite;rewrite;destruct;rewrite;destruct;rewrite;have;case;rewrite;inversion;exists;split;apply;rewrite;rewrite;rewrite;have;apply;have;exists;split;apply;have;rewrite;have;have;rewrite;have;apply;exact;exact;exact;rewrite;rewrite;have;apply;have;exists;split;apply;have;rewrite;have;have;rewrite;have;apply;exact;exact;exact;rewrite;rewrite;have;rewrite;have;exact;rewrite;have;apply;rewrite;repeat;break_if;find_reverse_rewrite;find_rewrite_lem;find_rewrite;find_rewrite_lem;rewrite;rewrite
inputs_m_inl_read,systems/PrimaryBackup.v,14,intros;unfold;simpl;repeat;break_match;auto;destruct;auto;destruct;auto;destruct;auto;destruct;auto
tot_map_onet_label_event_inf_often_occurred_conv,core/TotalMapExecutionSimulations.v,19,move;apply;apply;rewrite;case;case;move;inversion;subst_max;rewrite;case;case;move;inversion;subst_max;case;rewrite;move;exact
step_async_outputs_m,systems/PrimaryBackup.v,74,intros;invcs;simpl;repeat;apply;apply;break_and;break_exists;break_or_hyp;repeat;break_let;repeat;find_rewrite;repeat;tuple_inversion;subst;auto;left;auto;right;left;auto;right;right;eauto;right;left;repeat;split;auto;eexists;simpl;break_match;auto;simpl;auto;simpl;break_match;auto;simpl;auto;simpl;auto;right;left;repeat;split;auto;eexists;simpl;auto;right;right;eexists;simpl;auto;left;repeat;split;auto;split;simpl;auto;simpl;auto;left;repeat;split;auto;split;simpl;auto;simpl;auto
MsgLocked_held,systems/LiveLockServ.v,50,intros;destruct;simpl;invcs;invcs;unfold;symmetry_in;repeat;find_rewrite;clear;monad_unfold;unfold;break_match_hyp;find_apply_lem_hyp;intuition;congruence;find_apply_lem_hyp;repeat;break_and;break_or_hyp;break_exists;repeat;break_and;break_or_hyp;congruence;exfalso;repeat;find_rewrite;congruence;exfalso;repeat;find_rewrite;congruence;exfalso;repeat;find_rewrite;congruence;unfold;symmetry_in;repeat;find_rewrite;clear;monad_unfold;find_apply_lem_hyp;intuition;break_exists;intuition;congruence;unfold;congruence
pt_init_handlers_fun_eq,core/PartialMapSimulations.v,5,apply;intro;rewrite;rewrite;reflexivity
NetHandler_trace_preserved,systems/Counter.v,0,
lb_step_execution_extensional,core/LabeledNet.v,28,move;rewrite;move;move;move;move;cofix;case;inversion;subst;constructor;rewrite;assumption;rewrite;assumption;apply;rewrite;assumption;assumption;constructor;rewrite;assumption;rewrite;assumption;apply;rewrite;assumption;assumption
nw_empty_queue_lock,systems/LockServ.v,21,intros;unfold;destruct;destruct;auto;exfalso;specialize;destruct;unfold;destruct;destruct;rewrite;inversion;exfalso;specialize;destruct;unfold;destruct;destruct;rewrite;inversion
collate_ls_tot_map_eq,core/TotalMapSimulations.v,13,move;rewrite;have;rewrite;have;rewrite;rewrite;have;rewrite;have;rewrite;rewrite;reflexivity
ghost_invariant_lift,core/GhostSimulations.v,4,intros;apply;apply;eauto
msg_eq_dec,systems/PrimaryBackup.v,3,decide_equality;apply;decide_equality
pt_map_onet_tot_map_label_event_strong_fairness,core/PartialMapExecutionSimulations.v,25,move;have;auto;move;apply;rewrite;move;apply;apply;apply;exact;exact;apply;exact;exact;rewrite;move;apply;apply;rewrite;case;exact;rewrite;case;exact
locks_correct_unlock_net_handlers_new,systems/LockServ.v,3,intros;set_up_net_handlers;eauto
pt_map_onet_tot_map_label_event_inf_often_occurred_conv,core/PartialMapExecutionSimulations.v,13,move;have;rewrite;rewrite;rewrite;apply;apply;move;rewrite;move;have;rewrite;apply
Lock_in_network_eventually_MsgLock,systems/LiveLockServ.v,7,intros;apply;eauto;unfold;simpl;congruence;eauto
apply_log_app,systems/LogCorrect.v,7,intros;induction;simpl;reflexivity;simpl;rewrite;reflexivity
log_step_failure_step,systems/LogCorrect.v,0,
all_nodes_all,systems/PrimaryBackup.v,4,intros;destruct;simpl;auto
locks_correct_locked_net_handlers_new,systems/LiveLockServ.v,2,set_up_net_handlers;eauto
inputs_with_key_plus_not_key,systems/VarD.v,19,induction;intros;simpl;unfold;simpl;repeat;break_match;congruence;unfold;simpl;repeat;break_match;simpl;f_equal;eauto;exfalso;apply;congruence;eauto
correspond_preserved_snoc,systems/PrimaryBackup.v,49,intros;unfold;destruct;destruct;simpl;intuition;rewrite;simpl;rewrite;rewrite;simpl;rewrite;f_equal;subst;rewrite;rewrite;simpl;repeat;break_match;repeat;find_inversion;repeat;find_rewrite;find_inversion;auto;subst;rewrite;rewrite;simpl;repeat;break_match;repeat;find_inversion;repeat;find_rewrite;find_inversion;auto;subst;rewrite;rewrite;simpl;repeat;break_match;repeat;find_inversion;repeat;find_rewrite;find_inversion;auto
log_net_handlers_spec,systems/LogCorrect.v,0,
last_holder'_locked_extend,systems/LockServ.v,30,induction;intros;simpl;repeat;break_match;subst;intuition;simpl;reflexivity;simpl;repeat;break_match;subst;intuition;reflexivity;reflexivity;simpl;repeat;break_match;subst;intuition;reflexivity;reflexivity;simpl;repeat;break_match;subst;intuition;reflexivity;reflexivity
empty_queue_all_clients_false,systems/LockServ.v,9,intros;specialize;destruct;exfalso;specialize;destruct;rewrite;inversion;reflexivity
inputs_1_invert_app,systems/PrimaryBackup.v,37,intros;apply;rewrite;simpl;rewrite;clear;induction;simpl;destruct;simpl;discriminate;simpl;rewrite;simpl;destruct;exists;repeat;split;rewrite;rewrite;simpl;reflexivity;rewrite;rewrite;simpl;rewrite;simpl;rewrite;rewrite;simpl;reflexivity;simpl;reflexivity;simpl;destruct;simpl;discriminate
pt_map_net_deserialize_net,systems/SerializedMsgParamsCorrect.v,9,move;rewrite;set;have;rewrite;apply;case;rewrite;rewrite
last_holder'_locked_extend,systems/LiveLockServ.v,22,induction;intros;simpl;repeat;break_match;subst;eauto;simpl;reflexivity;simpl;repeat;break_match;subst;eauto;reflexivity;simpl;repeat;break_match;subst;eauto;reflexivity;reflexivity
map_map_pair_eq,core/TotalMapSimulations.v,4,have;have;have;rewrite
nwnw_sym,systems/LockServ.v,0,
processPackets_correct,systems/SeqNumCorrect.v,69,intros;unfold;destruct;simpl;inversion;subst;simpl;contradiction;simpl;destruct;destruct;simpl;destruct;simpl;inversion;subst;simpl;destruct;subst;omega;contradiction;simpl;destruct;destruct;simpl;inversion;subst;simpl;destruct;subst;omega;omega;simpl;inversion;subst;simpl;destruct;subst;omega;omega;simpl;destruct;simpl;inversion;subst;simpl;destruct;subst;omega;contradiction;simpl;destruct;destruct;simpl;inversion;subst;simpl;destruct;subst;omega;omega;simpl;inversion;subst;simpl;destruct;subst;omega;omega
outputs_m_inl_singleton,systems/PrimaryBackup.v,8,intros;destruct;simpl;auto;destruct;auto;destruct;auto
NoDup_Nodes,systems/Counter.v,0,
inputs_m_on_nil',systems/PrimaryBackup.v,1,reflexivity
outputs_m_revert_trace,systems/PrimaryBackup.v,79,induction;intros;simpl;reflexivity;destruct;destruct;simpl;apply;apply;eauto;simpl;specialize;simpl;assert;simpl;auto;specialize;unfold;specialize;destruct;simpl;destruct;simpl;contradiction;destruct;simpl;contradiction;destruct;simpl;contradiction;destruct;simpl;contradiction;apply;apply;eauto;simpl;destruct;simpl;contradiction;apply;apply;eauto;simpl;destruct;simpl;contradiction;apply;apply;eauto;destruct;simpl;contradiction;destruct;simpl;contradiction;destruct;simpl;contradiction;destruct;simpl;contradiction;apply;apply;eauto;simpl;destruct;simpl;contradiction;apply;apply;eauto;simpl;destruct;simpl;contradiction;apply;apply;eauto
list_destruct_last,systems/PrimaryBackup.v,11,induction;left;reflexivity;right;destruct;exists;rewrite;reflexivity;exists;rewrite;reflexivity
